dataset,comparison,observed,null_mean,null_sd,z_score,p_raw,p_BH,H0_pass_threshold_z3
CPTAC-CCRCC (PDC000127),raw HVG vs Gaussian null,3.8329471637905073,1.0296325927493877,0.1209574275091218,23.176043247362482,0.001996007984031936,0.002285714285714286,True
CPTAC-CCRCC (PDC000127),PCA50 vs Gaussian null,4.683273677065348,3.125901850089835,0.3536080660298383,4.4042316241850035,0.003992015968063872,0.003992015968063872,True
CPTAC-CCRCC (PDC000127),raw HVG vs pipeline-symmetric null,3.8329471637905073,0.982806460139857,0.133229860822248,21.392656916854683,0.0004997501249375312,0.001,True
CPTAC-CCRCC (PDC000127),PCA50 vs pipeline-symmetric null,4.683273677065348,2.992210701870669,0.36447615562563634,4.639708110100943,0.0004997501249375312,0.001,True
